,gene,euclidean_dist,cityblock_dist,minkowsky_dist,cosine_dist,km2_eucl,km3_eucl,km5_eucl,km10_eucl,km100_eucl,km2_city,km3_city,km5_city,km10_city,km100_city,km2_minkow,km3_minkow,km5_minkow,km10_minkow,km100_minkow,km2_cos,km3_cos,km5_cos,km10_cos,km100_cos
5015,MAF,0.021808730748689675,0.03549559357063761,0.021808730748689675,0.0005457618628358363,0,2,2,5,21,1,0,3,8,42,0,1,1,3,52,0,1,3,5,43
5016,MAFB,0.18975311613184617,0.30860068633434684,0.18975311613184617,0.04775298045191945,0,2,0,4,7,1,0,0,0,37,0,1,3,8,13,0,1,3,2,89
5017,MAFF,0.41525155978353423,0.6776521862712588,0.41525155978353423,0.22658940471536748,1,1,1,6,18,0,1,1,1,24,1,2,4,2,16,1,2,4,9,5
5018,MAFG,0.37421970561097684,0.5657844292972376,0.37421970561097684,0.1690987557487429,1,0,1,6,97,0,2,1,7,18,1,0,4,2,79,1,2,4,1,26
5019,MAFK,0.37741421385307994,0.6093311841900184,0.37741421385307994,0.17754991301856882,1,0,1,6,8,0,2,1,7,1,1,0,4,2,10,1,2,4,1,79
5020,MAGED1,0.27418390166824286,0.3877861752340567,0.27418390166824286,0.07749293326722584,0,0,4,9,78,1,2,2,9,84,0,0,2,9,22,0,1,1,0,98
5021,MAGED2,0.13069382456571343,0.19339686518285754,0.13069382456571343,0.019506001256256233,0,2,2,1,49,1,0,3,2,49,0,1,1,6,46,0,1,3,5,2
5022,MAGEF1,0.12099584141047756,0.17966726658180063,0.12099584141047756,0.0164785004236907,0,2,2,1,0,1,0,3,2,82,0,1,1,6,14,0,1,3,5,44
5023,MAGEH1,0.1559810473289158,0.24695354150799692,0.1559810473289158,0.022054741101887432,0,2,0,8,11,1,0,0,5,32,0,1,3,0,95,0,1,3,5,2
5024,MAGI1,0.29614574048025827,0.47821508470371354,0.29614574048025827,0.11279592686494899,1,0,4,9,45,0,2,2,3,45,1,0,2,5,43,0,2,1,7,6
5025,MAGI3,0.20681854154988782,0.31078389713784166,0.20681854154988782,0.05572753104696215,0,0,0,4,29,1,0,0,0,37,0,1,3,8,27,0,1,1,2,81
5026,MAGOHB,0.21831963543617977,0.34801769880303907,0.21831963543617977,0.060881499801182404,0,0,0,4,15,1,2,0,0,58,0,0,3,8,0,0,1,1,0,34
5027,MAGT1,0.14023598231082468,0.22842958051224185,0.14023598231082468,0.024314798710929897,0,2,0,8,87,1,0,0,5,9,0,1,3,0,83,0,1,3,5,23
5028,MAK10,0.22081913065294914,0.3605873692398859,0.22081913065294914,0.052120609082110136,0,0,0,4,96,1,2,0,0,22,0,0,3,8,71,0,1,3,2,19
5029,MAK16,0.279963377862634,0.4161918790935344,0.279963377862634,0.10466107340046316,0,0,4,9,12,1,2,2,9,44,0,0,2,9,12,0,2,1,7,46
5030,MAL,0.6008265665113894,0.9673265984134518,0.6008265665113894,0.20982815330796256,1,1,3,3,28,0,1,4,6,68,1,2,0,7,20,1,2,4,9,69
5031,MAL2,0.13074877616858172,0.19103862114761616,0.13074877616858172,0.024219447064371957,0,2,2,1,49,1,0,3,2,49,0,1,1,6,46,0,1,3,5,23
5032,MALAT1,0.0937247783821225,0.14802991527969375,0.0937247783821225,0.01178720560192048,0,2,2,1,83,1,0,3,2,77,0,1,1,6,2,0,1,3,5,10
5033,MALL,0.06897172909584867,0.11095448164639471,0.06897172909584867,0.007059091424101327,0,2,2,5,81,1,0,3,8,16,0,1,1,3,15,0,1,3,5,45
5034,MALT1,0.21353483667188336,0.3486810230336471,0.21353483667188336,0.05949251427872948,0,0,0,4,15,1,2,0,0,34,0,0,3,8,91,0,1,1,0,34
5035,MAMDC2,0.3704813899517242,0.5628030062453688,0.3704813899517242,0.14445905604039688,1,0,1,6,35,0,2,1,7,31,1,0,4,2,79,0,2,4,1,68
5036,MAMDC4,0.3845952117687895,0.5657863543691622,0.3845952117687895,0.17072605921243866,1,0,1,6,80,0,2,1,7,18,1,0,4,2,89,1,2,4,1,26
5037,MAML1,0.22385606649215148,0.36212070717082945,0.22385606649215148,0.0596512351428673,0,0,0,4,96,1,2,0,0,22,0,0,3,8,71,0,1,1,0,34
5038,MAML2,0.19432698856874675,0.29940293779597005,0.19432698856874675,0.040086893901218335,0,2,0,4,61,1,0,0,0,79,0,1,3,8,70,0,1,3,2,90
5039,MAML3,0.11504470875493905,0.16602364022141008,0.11504470875493905,0.019390789013005727,0,2,2,1,94,1,0,3,2,46,0,1,1,6,30,0,1,3,5,2
5040,MAN1A1,0.20858753136725897,0.33638578254505586,0.20858753136725897,0.02336219445949239,0,0,0,4,74,1,2,0,0,62,0,0,3,8,91,0,1,3,5,23
5041,MAN1A2,0.10615555175124801,0.15121959582017191,0.10615555175124801,0.014398148922092457,0,2,2,1,70,1,0,3,2,77,0,1,1,6,92,0,1,3,5,71
5042,MAN1B1,0.1455077447580509,0.23664744782438263,0.1455077447580509,0.024416750575584456,0,2,0,8,32,1,0,0,5,67,0,1,3,0,54,0,1,3,5,23
5043,MAN1C1,0.6131028756724596,0.9946760018962184,0.6131028756724596,0.36938974913497424,1,1,3,3,98,0,1,4,6,21,1,2,0,7,94,1,0,2,6,30
5044,MAN2A1,0.2056642507888606,0.30459220848039814,0.2056642507888606,0.05122313440901738,0,2,0,4,29,1,0,0,0,79,0,1,3,8,27,0,1,3,2,19
5045,MAN2A2,0.3088044863706216,0.4710384922305096,0.3088044863706216,0.11169249575033136,1,0,4,0,20,0,2,2,3,45,1,0,2,5,21,0,2,1,7,6
5046,MAN2B1,0.21679717348604485,0.31591472321150155,0.21679717348604485,0.049782718026854966,0,0,0,4,15,1,0,0,0,89,0,0,3,8,0,0,1,3,2,19
5047,MAN2B2,0.3074780761984982,0.4628281005918462,0.3074780761984982,0.10685848132465814,1,0,4,0,20,0,2,2,3,95,1,0,2,5,21,0,2,1,7,46
5048,MAN2C1,0.3051789397760231,0.44234325474872116,0.3051789397760231,0.09980782824601608,1,0,4,0,20,0,2,2,9,75,1,0,2,5,21,0,2,1,7,22
5049,MANBA,0.22504600448597373,0.3436018957345971,0.22504600448597373,0.0440599267248325,0,0,0,4,96,1,2,0,0,58,0,0,3,8,71,0,1,3,2,28
5050,MANEA,0.1571448191059646,0.24849975405804228,0.1571448191059646,0.026292763277516173,0,2,0,8,11,1,0,0,5,32,0,1,3,0,95,0,1,3,5,91
5051,MANEAL,0.7294212955229405,1.1775377371555187,0.7294212955229405,0.5605972824720427,1,1,3,7,69,0,1,4,4,29,1,2,0,4,63,1,0,0,3,17
5052,MANSC1,0.19749694508917134,0.3139278065789639,0.19749694508917134,0.04795822513035142,0,2,0,4,61,1,0,0,0,89,0,1,3,8,39,0,1,3,2,89
5053,MAOA,0.36197370946933205,0.5805764145694126,0.36197370946933205,0.1559643570631355,1,0,4,0,90,0,2,1,7,71,1,0,2,2,29,1,2,4,1,3
5054,MAOB,0.25870651440945447,0.4037302725968436,0.25870651440945447,0.09365343574055018,0,0,4,9,46,1,2,2,9,85,0,0,2,9,31,0,1,1,0,32
5055,MAP1A,0.06207290266903548,0.10017215213852462,0.06207290266903548,0.0017082507257012436,0,2,2,5,25,1,0,3,8,80,0,1,1,3,48,0,1,3,5,43
5056,MAP1B,0.4272899284574557,0.6707555543379997,0.4272899284574557,0.17691325057239138,1,1,1,6,71,0,1,1,1,24,1,2,4,2,66,1,2,4,1,79
5057,MAP1D,0.3434961437361853,0.5468658555367318,0.3434961437361853,0.16166253153788046,1,0,4,0,91,0,2,2,3,64,1,0,2,5,67,1,2,4,1,66
5058,MAP1LC3B,0.27567881633916974,0.45016606801647663,0.27567881633916974,0.07800328504574572,0,0,4,9,78,0,2,2,9,12,0,0,2,9,12,0,1,1,0,98
5059,MAP1S,0.47388484488138105,0.7733156047933265,0.47388484488138105,0.18586243974535155,1,1,1,2,88,0,1,1,1,94,1,2,4,1,34,1,2,4,1,12
5060,MAP2,0.375727082408155,0.5500250903231083,0.375727082408155,0.1664925342692316,1,0,1,6,97,0,2,2,3,64,1,0,4,2,79,1,2,4,1,41
5061,MAP2K1,0.2068579483543758,0.3074874115157264,0.2068579483543758,0.0552717106205195,0,0,0,4,29,1,0,0,0,37,0,1,3,8,27,0,1,1,2,54
5062,MAP2K2,0.45484942417414403,0.7337160352085725,0.45484942417414403,0.24167481880571695,1,1,1,2,44,0,1,1,1,60,1,2,4,1,57,1,2,2,9,40
5063,MAP2K3,0.40815141453903997,0.6142468549992626,0.40815141453903997,0.2095122406053065,1,1,1,6,18,0,2,1,7,1,1,0,4,2,74,1,2,4,9,69
5064,MAP2K4,0.0974827452052647,0.1579647052548222,0.0974827452052647,0.012067735187113682,0,2,2,1,83,1,0,3,2,30,0,1,1,6,40,0,1,3,5,10
5065,MAP2K5,0.35564887136888956,0.5467886411282636,0.35564887136888956,0.1522118633853744,1,0,4,0,48,0,2,2,3,64,1,0,2,2,75,0,2,4,1,3
5066,MAP2K6,0.2508932330689034,0.38423645320197053,0.2508932330689034,0.0873899616356496,0,0,4,9,3,1,2,2,9,84,0,0,2,9,85,0,1,1,0,58
5067,MAP2K7,0.19474361517785788,0.29956460872580626,0.19474361517785788,0.041838740556072396,0,2,0,4,61,1,0,0,0,79,0,1,3,8,70,0,1,3,2,52
5068,MAP3K1,0.13958784060837515,0.22662860678279215,0.13958784060837515,0.027307230543542782,0,2,0,8,17,1,0,0,5,9,0,1,3,0,25,0,1,3,2,91
5069,MAP3K10,0.40358317731273635,0.6125529105992533,0.40358317731273635,0.1820912469621886,1,0,1,6,77,0,2,1,7,1,1,0,4,2,74,1,2,4,1,47
5070,MAP3K11,0.26933663117116496,0.4374546679978579,0.26933663117116496,0.07328702013811317,0,0,4,9,33,0,2,2,9,75,0,0,2,9,90,0,1,1,0,92
5071,MAP3K12,0.270725063046481,0.40651206731772693,0.270725063046481,0.062350071967864906,0,0,4,9,33,1,2,2,9,85,0,0,2,9,22,0,1,1,0,76
5072,MAP3K13,0.4164563380731488,0.6500009077210755,0.4164563380731488,0.20272557499865773,1,1,1,6,47,0,1,1,7,33,1,2,4,2,16,1,2,4,9,24
5073,MAP3K14,0.3275980616986861,0.5213045890735047,0.3275980616986861,0.14122791024616954,1,0,4,0,92,0,2,2,3,74,1,0,2,5,4,0,2,4,1,18
5074,MAP3K2,0.08987910097016635,0.13227982500480984,0.08987910097016635,0.007355364648303109,0,2,2,1,43,1,0,3,2,98,0,1,1,6,2,0,1,3,5,45
5075,MAP3K3,0.16281824988384985,0.26096753379141874,0.16281824988384985,0.023439777358352787,0,2,0,8,79,1,0,0,5,4,0,1,3,0,26,0,1,3,5,23
5076,MAP3K4,0.19187114445831482,0.3064837398734307,0.19187114445831482,0.03263288093770067,0,2,0,4,7,1,0,0,0,37,0,1,3,8,70,0,1,3,2,31
5077,MAP3K5,0.08414228710134537,0.12047702549854628,0.08414228710134537,0.008359760774958702,0,2,2,1,9,1,0,3,2,48,0,1,1,6,37,0,1,3,5,65
5078,MAP3K6,0.2777791772599156,0.43087594039774657,0.2777791772599156,0.1092417131487532,0,0,4,9,78,1,2,2,9,96,0,0,2,9,12,0,2,1,7,86
5079,MAP3K7,0.04621070793124411,0.07302449799703326,0.04621070793124411,0.002852035270651365,0,2,2,5,6,1,0,3,8,20,0,1,1,3,24,0,1,3,5,43
5080,MAP3K7IP1,0.1569375246285075,0.22643233225460907,0.1569375246285075,0.031170111421786717,0,2,0,8,11,1,0,0,5,9,0,1,3,0,95,0,1,3,2,31
5081,MAP3K7IP2,0.1256749525082106,0.18567463548219967,0.1256749525082106,0.014309559814089212,0,2,2,1,95,1,0,3,2,82,0,1,1,6,88,0,1,3,5,71
5082,MAP3K7IP3,0.1112271389755306,0.18159637042641372,0.1112271389755306,0.016726096079415442,0,2,2,1,40,1,0,3,2,82,0,1,1,6,64,0,1,3,5,44
5083,MAP3K8,0.30965592389967217,0.496611252136114,0.30965592389967217,0.11356196386162543,1,0,4,0,20,0,2,2,3,63,1,0,2,5,21,0,2,1,7,6
5084,MAP3K9,0.18261237830130575,0.2934322502085823,0.18261237830130575,0.04630054442355669,0,2,0,8,68,1,0,0,0,25,0,1,3,8,56,0,1,3,2,28
5085,MAP4,0.175529938226587,0.2835444462616594,0.175529938226587,0.030005516559164946,0,2,0,8,50,1,0,0,5,93,0,1,3,0,81,0,1,3,2,61
5086,MAP4K2,0.46418245739856395,0.6603998411227325,0.46418245739856395,0.23492912323710524,1,1,1,2,22,0,1,1,7,78,1,2,4,1,57,1,2,2,9,59
5087,MAP4K3,0.11647650250142456,0.16983472602993097,0.11647650250142456,0.017575403762057018,0,2,2,1,94,1,0,3,2,46,0,1,1,6,30,0,1,3,5,44
5088,MAP4K4,0.2152620660990078,0.34665680229092993,0.2152620660990078,0.042102702439309136,0,0,0,4,15,1,2,0,0,58,0,0,3,8,0,0,1,3,2,52
5089,MAP4K5,0.08626293239313677,0.13552306760642865,0.08626293239313677,0.008577253675307372,0,2,2,1,9,1,0,3,2,0,0,1,1,6,37,0,1,3,5,65
5090,MAP7,0.2922516063136078,0.47567904278650863,0.2922516063136078,0.1201337919896337,1,0,4,9,45,0,2,2,3,45,1,0,2,5,43,0,2,1,7,80
5091,MAP7D1,0.23364213218989996,0.38152909540336555,0.23364213218989996,0.04874709430261759,0,0,0,4,30,1,2,2,9,81,0,0,3,9,76,0,1,3,2,89
5092,MAP7D3,0.3144644017950126,0.4814783576124894,0.3144644017950126,0.11708469836560909,1,0,4,0,63,0,2,2,3,23,1,0,2,5,51,0,2,1,7,56
5093,MAP9,0.24802247567272043,0.40171931227508995,0.24802247567272043,0.03680975150349375,0,0,4,9,3,1,2,2,9,85,0,0,2,9,49,0,1,3,2,9
5094,MAPK1,0.19106271334139072,0.28801625495231165,0.19106271334139072,0.04717481369223564,0,2,0,4,7,1,0,0,0,93,0,1,3,8,70,0,1,3,2,89
5095,MAPK10,0.10971397657115774,0.1787975862325859,0.10971397657115774,0.01650539113427485,0,2,2,1,40,1,0,3,2,13,0,1,1,6,64,0,1,3,5,44
5096,MAPK11,0.30069622012318076,0.4414496978897567,0.30069622012318076,0.08580257326471263,1,0,4,0,64,0,2,2,9,75,1,0,2,5,73,0,1,1,0,11
5097,MAPK12,0.5330912322106708,0.7735478228850226,0.5330912322106708,0.24878115386558597,1,1,1,2,85,0,1,1,1,94,1,2,4,1,9,1,2,2,9,87
5098,MAPK13,0.18383080330289328,0.29964757460483693,0.18383080330289328,0.04662266862001918,0,2,0,8,68,1,0,0,0,79,0,1,3,8,56,0,1,3,2,89
5099,MAPK14,0.06739703698080873,0.10536193560527274,0.06739703698080873,0.005137187927117481,0,2,2,5,81,1,0,3,8,80,0,1,1,3,15,0,1,3,5,13
5100,MAPK1IP1L,0.19460131287404553,0.3154840897696777,0.19460131287404553,0.04454617445540188,0,2,0,4,61,1,0,0,0,89,0,1,3,8,70,0,1,3,2,28
5101,MAPK3,0.15838605364176364,0.23339116191512918,0.15838605364176364,0.033871277149991386,0,2,0,8,11,1,0,0,5,9,0,1,3,0,95,0,1,3,2,95
5102,MAPK6,0.23802520573350933,0.33850401007305925,0.23802520573350933,0.05967194146894528,0,0,0,4,75,1,2,0,0,62,0,0,3,9,7,0,1,1,0,34
5103,MAPK7,0.4046990793561257,0.6581860141461654,0.4046990793561257,0.19452722890605567,1,0,1,6,77,0,1,1,7,78,1,0,4,2,74,1,2,4,9,51
5104,MAPK8,0.09790804531728362,0.15867268109044114,0.09790804531728362,0.01165304231815456,0,2,2,1,24,1,0,3,2,30,0,1,1,6,40,0,1,3,5,10
5105,MAPK8IP3,0.19402062155607336,0.3118702685038941,0.19402062155607336,0.0416214359429109,0,2,0,4,61,1,0,0,0,37,0,1,3,8,70,0,1,3,2,52
5106,MAPK9,0.13651103136084794,0.20263872796665539,0.13651103136084794,0.02437267897730977,0,2,0,1,17,1,0,3,5,28,0,1,1,0,25,0,1,3,5,23
5107,MAPKAP1,0.23156460363388107,0.37791662342302584,0.23156460363388107,0.06552923869273675,0,0,0,4,30,1,2,2,9,81,0,0,3,8,76,0,1,1,0,0
5108,MAPKAPK2,0.28258219166441945,0.4481203222768172,0.28258219166441945,0.0732585501514248,0,0,4,9,12,0,2,2,9,12,0,0,2,9,12,0,1,1,0,92
5109,MAPKAPK3,0.37538191904049817,0.5634205916683603,0.37538191904049817,0.15837515272909453,1,0,1,6,97,0,2,1,7,31,1,0,4,2,79,1,2,4,1,66
5110,MAPKAPK5,0.1358828518032242,0.21555826400296751,0.1358828518032242,0.026081857646009787,0,2,2,1,17,1,0,0,5,52,0,1,1,0,25,0,1,3,5,91
5111,MAPKBP1,0.1093064701333499,0.16720565713505797,0.1093064701333499,0.016477923336762124,0,2,2,1,40,1,0,3,2,46,0,1,1,6,64,0,1,3,5,44
5112,MAPKSP1,0.184042316918194,0.2718115769555334,0.184042316918194,0.04412169157572943,0,2,0,8,68,1,0,0,5,91,0,1,3,8,56,0,1,3,2,28
5113,MAPRE1,0.12167449700970073,0.1802330158603688,0.12167449700970073,0.019555235227031842,0,2,2,1,0,1,0,3,2,82,0,1,1,6,14,0,1,3,5,2
5114,MAPRE2,0.22921694703830636,0.3512125390580526,0.22921694703830636,0.060407873242156906,0,0,0,4,55,1,2,0,0,34,0,0,3,8,38,0,1,1,0,34
5115,MAPRE3,0.12840237545461963,0.20839600190385532,0.12840237545461963,0.014814569428816426,0,2,2,1,95,1,0,3,5,99,0,1,1,6,88,0,1,3,5,71
5116,MAPT,0.3278349755832188,0.5317203666338375,0.3278349755832188,0.0707819611367756,1,0,4,0,92,0,2,2,3,36,1,0,2,5,4,0,1,1,0,92
5117,MARCH5,0.14022251027946028,0.22897963568282614,0.14022251027946028,0.024586876314512507,0,2,0,8,87,1,0,0,5,9,0,1,3,0,83,0,1,3,5,23
5118,MARCH6,0.22803834142570287,0.3669213226399186,0.22803834142570287,0.06740494715814382,0,0,0,4,55,1,2,0,0,22,0,0,3,8,38,0,1,1,0,55
5119,MARCH7,0.12210972229040991,0.17634366724100226,0.12210972229040991,0.01808752662247315,0,2,2,1,0,1,0,3,2,13,0,1,1,6,14,0,1,3,5,44
5120,MARCH8,0.0797001619136048,0.11739292572503829,0.0797001619136048,0.007576229416045854,0,2,2,5,73,1,0,3,8,48,0,1,1,3,97,0,1,3,5,45
5121,MARCH9,0.29536266362243896,0.4819632078183386,0.29536266362243896,0.11040015311887075,1,0,4,9,45,0,2,2,3,23,1,0,2,5,43,0,2,1,7,86
5122,MARCKS,0.07883027148124054,0.11925448025848293,0.07883027148124054,0.008231057396488106,0,2,2,5,73,1,0,3,8,48,0,1,1,3,97,0,1,3,5,65
5123,MARCO,1.1153739923995343,1.7490771705296289,1.1153739923995343,0.8811173397757261,1,1,3,7,62,0,1,4,4,54,1,2,0,4,45,1,0,0,8,27
5124,MARK1,0.1450371277859881,0.21944852030413325,0.1450371277859881,0.027951680533599532,0,2,0,8,32,1,0,0,5,52,0,1,3,0,83,0,1,3,2,61
5125,MARK2,0.0436989566346285,0.0675499277631953,0.0436989566346285,0.0026239354382838753,0,2,2,5,6,1,0,3,8,86,0,1,1,3,55,0,1,3,5,43
5126,MARK3,0.13956050333062928,0.19806795656590886,0.13956050333062928,0.02394551942673806,0,2,0,8,17,1,0,3,2,28,0,1,3,0,25,0,1,3,5,23
5127,MARK4,0.1330890054957097,0.19427101673377528,0.1330890054957097,0.023640006810950687,0,2,2,1,49,1,0,3,2,49,0,1,1,0,46,0,1,3,5,23
5128,MARS,0.18104022052452515,0.2932536490599231,0.18104022052452515,0.04081888644371123,0,2,0,8,50,1,0,0,0,25,0,1,3,0,56,0,1,3,2,52
5129,MARS2,0.25745749932520573,0.4193717971574988,0.25745749932520573,0.09233620159284261,0,0,4,9,60,1,2,2,9,26,0,0,2,9,31,0,1,1,0,32
5130,MARVELD2,0.1879769212694069,0.2924298095531932,0.1879769212694069,0.05048383995938921,0,2,0,8,7,1,0,0,0,25,0,1,3,8,13,0,1,3,2,19
5131,MASP1,0.1766054409648661,0.28770866242582066,0.1766054409648661,0.019895906939807473,0,2,0,8,50,1,0,0,0,93,0,1,3,0,81,0,1,3,5,2
5132,MAST2,0.2562924707383665,0.41538706182851803,0.2562924707383665,0.0544621718563052,0,0,4,9,60,1,2,2,9,44,0,0,2,9,31,0,1,1,2,54
5133,MAST3,0.2837301559064678,0.417382459312839,0.2837301559064678,0.08448182491554757,0,0,4,9,12,1,2,2,9,26,0,0,2,9,80,0,1,1,0,11
5134,MAST4,0.17228630425981384,0.279778564788918,0.17228630425981384,0.042705680503079324,0,2,0,8,27,1,0,0,5,47,0,1,3,0,32,0,1,3,2,52
5135,MASTL,0.0790839700052693,0.12904165322436106,0.0790839700052693,0.008916832528945373,0,2,2,5,73,1,0,3,2,98,0,1,1,3,97,0,1,3,5,65
5136,MAT2A,0.22232352977708092,0.3618059490960192,0.22232352977708092,0.06830205882938245,0,0,0,4,96,1,2,0,0,22,0,0,3,8,71,0,1,1,0,55
5137,MAT2B,0.04662883261321816,0.0679908448471763,0.04662883261321816,0.002844367367571987,0,2,2,5,6,1,0,3,8,86,0,1,1,3,24,0,1,3,5,43
5138,MATN2,0.17971253428519343,0.2645752736729298,0.17971253428519343,0.04325890132510646,0,2,0,8,50,1,0,0,5,4,0,1,3,0,81,0,1,3,2,52
5139,MATR3,0.1355835368520594,0.19179959291863885,0.1355835368520594,0.02620888006896749,0,2,2,1,17,1,0,3,2,49,0,1,1,0,25,0,1,3,5,91
5140,MAX,0.20292195488715667,0.3118241514582978,0.20292195488715667,0.057215806571154104,0,2,0,4,29,1,0,0,0,37,0,1,3,8,27,0,1,1,2,81
5141,MAZ,0.2606565687203406,0.3770170886358986,0.2606565687203406,0.08336634481391536,0,0,4,9,46,1,2,2,9,81,0,0,2,9,72,0,1,1,0,11
5142,MB,0.5440725627678336,0.8840730627987982,0.5440725627678336,0.15377426201817646,1,1,1,2,26,0,1,4,6,87,1,2,4,7,60,0,2,4,1,3
5143,MBD1,0.33984765184335913,0.5417644745583177,0.33984765184335913,0.15361502450695075,1,0,4,0,91,0,2,2,3,64,1,0,2,5,19,0,2,4,1,3
5144,MBD2,0.15183704828512584,0.24789855762828067,0.15183704828512584,0.0321064825402696,0,2,0,8,84,1,0,0,5,32,0,1,3,0,5,0,1,3,2,31
5145,MBD3,0.3723406154383082,0.6069653277790745,0.3723406154383082,0.16744495843491036,1,0,1,6,97,0,2,1,7,1,1,0,4,2,79,1,2,4,1,41
5146,MBD4,0.12673653304759608,0.20628613033676332,0.12673653304759608,0.019428800821798875,0,2,2,1,95,1,0,3,5,99,0,1,1,6,88,0,1,3,5,2
5147,MBD5,0.22804426359845445,0.37232294234509733,0.22804426359845445,0.05100134167700543,0,0,0,4,55,1,2,2,9,53,0,0,3,8,38,0,1,3,2,19
5148,MBD6,0.2613579066633948,0.40945610896651286,0.2613579066633948,0.09176391283810936,0,0,4,9,46,1,2,2,9,44,0,0,2,9,72,0,1,1,0,32
5149,MBNL1,0.12380458663765113,0.2021404660015547,0.12380458663765113,0.016245698348822613,0,2,2,1,95,1,0,3,5,28,0,1,1,6,88,0,1,3,5,71
5150,MBNL2,0.05594658171744102,0.07999939983799281,0.05594658171744102,0.003958121726113428,0,2,2,5,57,1,0,3,8,20,0,1,1,3,84,0,1,3,5,13
5151,MBNL3,0.3187746904897489,0.4987722123940538,0.3187746904897489,0.12138802584042074,1,0,4,0,1,0,2,2,3,63,1,0,2,5,51,0,2,1,7,80
5152,MBOAT1,0.3080252831554365,0.5008077952239107,0.3080252831554365,0.13130779604732679,1,0,4,0,20,0,2,2,3,63,1,0,2,5,21,0,2,4,7,85
5153,MBOAT2,0.13951352964583047,0.22675647830957169,0.13951352964583047,0.023736370235475923,0,2,0,8,17,1,0,0,5,9,0,1,3,0,25,0,1,3,5,23
5154,MBOAT7,0.3401199738571268,0.5547121595932705,0.3401199738571268,0.12039532583769719,1,0,4,0,91,0,2,2,7,31,1,0,2,5,19,0,2,1,7,80
5155,MBP,0.08428164905373402,0.1353886259252597,0.08428164905373402,0.009872698569811766,0,2,2,1,9,1,0,3,2,0,0,1,1,6,37,0,1,3,5,65
5156,MBTD1,0.09171872905132947,0.14053874708877068,0.09171872905132947,0.009904629823927924,0,2,2,1,43,1,0,3,2,0,0,1,1,6,2,0,1,3,5,65
5157,MBTPS1,0.15937190665362344,0.2434341637594641,0.15937190665362344,0.0285100606970754,0,2,0,8,79,1,0,0,5,32,0,1,3,0,95,0,1,3,2,61
5158,MBTPS2,0.05978684819302429,0.08460042267482097,0.05978684819302429,0.003911466055116164,0,2,2,5,25,1,0,3,8,69,0,1,1,3,48,0,1,3,5,13
5159,MC1R,0.4052948331167418,0.6618403733397151,0.4052948331167418,0.18490897074254964,1,0,1,6,77,0,1,1,7,78,1,0,4,2,74,1,2,4,1,12
5160,MCAM,0.362604671633015,0.5695753073056328,0.362604671633015,0.10903151918142229,1,0,4,0,90,0,2,1,7,18,1,0,4,2,29,0,2,1,7,86
5161,MCAT,0.333897198299859,0.5452182579230616,0.333897198299859,0.15115491266170866,1,0,4,0,41,0,2,2,3,64,1,0,2,5,77,0,2,4,1,60
5162,MCC,0.0444473091951762,0.06630774902564235,0.0444473091951762,0.002833607604841082,0,2,2,5,6,1,0,3,8,86,0,1,1,3,24,0,1,3,5,43
5163,MCCC1,0.04443884707962696,0.06780173628533925,0.04443884707962696,0.002429889820982689,0,2,2,5,6,1,0,3,8,86,0,1,1,3,24,0,1,3,5,43
5164,MCCC2,0.1523857704496859,0.24745881282465965,0.1523857704496859,0.03363383955877974,0,2,0,8,84,1,0,0,5,32,0,1,3,0,5,0,1,3,2,95
5165,MCF2L,0.48414306455104367,0.6941374497445532,0.48414306455104367,0.26616852599823426,1,1,1,2,67,0,1,1,1,72,1,2,4,1,99,1,2,2,4,53
5166,MCFD2,0.16521830805279453,0.2615698793483874,0.16521830805279453,0.028076284614315994,0,2,0,8,52,1,0,0,5,4,0,1,3,0,69,0,1,3,2,61
5167,MCL1,0.13078105309046864,0.2063407337301838,0.13078105309046864,0.022918620637980003,0,2,2,1,49,1,0,3,5,99,0,1,1,6,46,0,1,3,5,23
5168,MCM10,0.0343799924344638,0.05598377281947267,0.0343799924344638,0.0014903463613502588,0,2,2,5,51,1,0,3,8,66,0,1,1,3,96,0,1,3,5,43
5169,MCM2,0.22588839208880934,0.3643861756221307,0.22588839208880934,0.06996714360743117,0,0,0,4,55,1,2,0,0,22,0,0,3,8,38,0,1,1,0,55
5170,MCM3,0.19891556761442883,0.3239660707080553,0.19891556761442883,0.053583477326281104,0,2,0,4,61,1,0,0,0,10,0,1,3,8,39,0,1,1,2,54
5171,MCM3AP,0.2784438574260327,0.4183722196984263,0.2784438574260327,0.09112278263077978,0,0,4,9,78,1,2,2,9,26,0,0,2,9,12,0,1,1,0,32
5172,MCM4,0.28693833408688585,0.40885750039114854,0.28693833408688585,0.10241324020262554,1,0,4,9,72,1,2,2,9,44,1,0,2,9,80,0,2,1,7,83
5173,MCM5,0.2081971484697698,0.33968519020748345,0.2081971484697698,0.06079782014213997,0,0,0,4,74,1,2,0,0,58,0,0,3,8,91,0,1,1,0,34
5174,MCM6,0.13605713030920874,0.22155539851973077,0.13605713030920874,0.024384192931928172,0,2,2,1,17,1,0,0,5,52,0,1,1,0,25,0,1,3,5,23
5175,MCM7,0.19926501989757875,0.30323622368813363,0.19926501989757875,0.05346336563243048,0,2,0,4,61,1,0,0,0,79,0,1,3,8,39,0,1,1,2,54
5176,MCM8,0.44353227289982367,0.6992060432214047,0.44353227289982367,0.25427338363437557,1,1,1,6,4,0,1,1,1,72,1,2,4,1,87,1,2,2,4,16
